,PKMuestreo,FechaMuestreo,IDPiscina,PKCiclo,KilosAlimento,FechaSiembra,FechaCosecha,CantidadSembrada,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,kg/ha/day,cumulative_fcr,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Proveedor,Codigo,Especie,Origen,Proceso,Descripcion,MnProveedor,total_feed_given,cycle_feed_cost,start_weight,start_cycle_days,CantidadCosechada_harvested,VentaUSDReal,average_weight_harvest,Parcial,final_sale,partial_harvest_qty,partial_harvest_rev,final_biomass_harvested,cycle_fcr,cycle_weekly_growth_rate,rev_ha_day,cycle_feed_ha_day
373,152394,2023-04-10,74,5278,4450.0,2023-01-25,2023-04-14,1444000,11.0,7.0,75,2023-04-10,89.0,27.3,0.0,0.0,509837.0,9443.0,934163.0,831405.0,22697.0,32140.0,57.8,1.252,131273.0,130-160k,2922.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,40250.0,45933.1,4.1,5,1205301.0,88351.0,28.0,2.0,2.0,509837.0,27052.0,28916.0,1.392,2.32,107.09,48.79
374,152773,2023-04-24,25,5279,4350.0,2023-01-25,2023-04-28,1652000,12.0,7.0,89,2023-04-24,72.0,30.2,0.0,0.0,363050.0,4785.0,1288950.0,928044.0,28027.0,32812.0,51.8,1.67,137667.0,130-160k,2734.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,54800.0,62451.200000000004,3.8,5,1259950.0,119749.0,30.0,1.0,1.0,363050.0,9081.0,31692.0,1.729,2.2,112.12,51.31
375,152768,2023-04-24,20,5285,2525.0,2023-02-14,2023-04-27,1010000,5.9000001,7.0,69,2023-04-24,84.0,22.8,0.0,0.0,236562.0,3785.0,773438.0,649688.0,14813.0,18598.0,61.1,1.276,171186.0,>160k,3152.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23726.0,26866.600000000002,2.9,6,839111.0,54433.0,22.75,1.0,1.0,236562.0,10640.0,17493.0,1.356,2.21,133.71,58.28
376,152614,2023-04-17,64,5289,2975.0,2023-02-15,2023-04-20,1001000,7.1999998,7.0,61,,82.0,23.3,0.0,0.0,208032.0,3911.0,792968.0,650234.0,15150.0,19061.0,59.0,1.195,139028.0,130-160k,2647.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,22775.0,25748.500000000004,2.9,5,905505.0,70635.0,24.139999,1.0,1.0,208032.0,11556.0,20748.0,1.098,2.55,160.83,51.86
381,152767,2023-04-24,19,5302,2525.0,2023-02-16,2023-04-28,1027000,6.5,7.0,67,2023-04-24,80.0,24.0,0.0,0.0,210278.0,3785.0,816722.0,653378.0,15681.0,19466.0,55.5,1.23,158000.0,130-160k,2995.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,23950.0,27009.000000000004,2.6,4,872148.0,67768.0,23.0,1.0,1.0,210278.0,10888.0,19008.0,1.26,2.38,155.61,54.99
382,154002,2023-05-15,34,5303,2625.0,2023-02-16,2023-05-16,2209000,14.8,7.0,88,2023-05-15,80.0,30.8,0.0,0.0,1366542.0,26393.0,842458.0,673966.0,20758.0,47151.0,25.3,1.16,149257.0,130-160k,3186.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,54675.0,61614.50000000001,2.6,4,1770477.0,136055.0,31.0,2.0,2.0,1366542.0,89558.0,38915.0,1.405,2.35,104.46,41.98
383,153448,2023-05-08,26,5304,3600.0,2023-02-17,2023-05-11,1845000,13.2,7.0,80,2023-05-08,88.0,24.8,750809.0,17644.0,1144216.0,24804.0,700784.0,616690.0,15294.0,40098.0,39.0,1.425,139773.0,130-160k,3038.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,57125.0,63517.50000000001,2.2,3,1489460.0,112851.0,24.6,2.0,2.0,1144216.0,83270.0,33297.0,1.716,2.05,106.87,54.1
384,155710,2023-06-05,42,5311,2250.0,2023-03-11,2023-06-05,3692000,28.4,7.0,86,,69.0,,0.0,0.0,1460251.0,31143.0,2231749.0,1539907.0,,,11.3,,130000.0,<130K,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,82150.0,96820.5,0.8,2,2722226.0,188804.0,24.299999,2.0,2.0,1460251.0,96228.0,61809.0,1.329,,77.3,33.63
387,155929,2023-06-12,22,5314,600.0,2023-03-15,2023-06-16,2016000,12.5,7.0,89,,70.0,28.8,467584.0,12578.0,1188578.0,27659.0,827422.0,579195.0,16681.0,44340.0,6.9,1.16,161280.0,>160k,3547.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,51425.0,59321.50000000001,2.3,5,1304900.0,100206.0,28.549999,3.0,3.0,1188578.0,90291.0,30980.0,1.66,2.21,90.07,46.22
388,154817,2023-05-29,75,5315,0.0,2023-03-15,2023-05-29,1589994,10.5,7.0,75,,80.0,,544151.0,12559.0,867445.0,18055.0,722549.0,578039.0,,,0.0,,151428.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,35100.0,40336.0,2.3,5,1009291.0,55203.0,26.0,2.0,2.0,867445.0,45287.0,21743.0,1.614,,70.1,44.57
389,155937,2023-06-12,32,5316,1850.0,2023-03-17,2023-06-13,2128995,17.0,7.0,87,,82.0,31.6,0.0,0.0,1203176.0,28022.0,925819.0,759172.0,23990.0,52012.0,15.5,1.18,125235.0,<130K,3060.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,61350.0,70805.0,1.6,3,1646505.0,133734.0,30.58,3.0,3.0,1203176.0,87289.0,41579.0,1.476,2.5,90.42,41.48
390,155940,2023-06-12,36,5317,3875.0,2023-03-17,2023-06-18,2315992,15.1,7.0,87,,84.0,28.5,0.0,0.0,924481.0,17712.0,1391511.0,1168869.0,33313.0,51025.0,36.7,1.276,153377.0,130-160k,3379.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,CORQ,65100.0,74704.0,1.4,3,1893534.0,147102.0,29.889999,2.0,2.0,924481.0,52704.0,46677.0,1.395,2.26,111.98,49.55
391,154785,2023-05-29,33,5318,3075.0,2023-03-16,2023-06-02,1309998,9.3000002,7.0,74,2023-05-29,64.0,24.4,318332.0,7710.0,318332.0,7710.0,991666.0,634666.0,15486.0,23196.0,47.2,1.475,140860.0,130-160k,2494.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,34225.0,39251.5,1.7,4,619288.0,45586.0,24.219999,1.0,1.0,318332.0,24372.0,14951.0,2.289,2.27,66.24,49.73
392,154779,2023-05-29,27,5322,2875.0,2023-03-20,2023-06-03,1310000,8.8000002,7.0,70,2023-05-29,72.0,23.6,0.0,0.0,263531.0,4986.0,1046469.0,753458.0,17782.0,22768.0,46.7,1.296,148864.0,130-160k,2587.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,29500.0,34190.0,0.0,0,877506.0,57478.0,24.4,1.0,1.0,263531.0,14135.0,19967.0,1.477,2.36,93.31,47.89
393,154780,2023-05-29,28,5323,2500.0,2023-03-20,2023-06-04,1188995,7.4000001,7.0,70,2023-05-29,74.0,23.2,0.0,0.0,270319.0,5082.0,918676.0,679820.0,15772.0,20854.0,48.3,1.273,160675.0,>160k,2818.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,26550.0,30739.0,0.0,0,824622.0,55248.0,24.4,1.0,1.0,270319.0,16665.0,18607.0,1.427,2.32,106.66,51.25
394,154782,2023-05-29,30,5324,3175.0,2023-03-22,2023-06-03,1403000,9.0,7.0,68,2023-05-29,72.0,23.0,0.0,0.0,259598.0,5166.0,1143402.0,823249.0,18935.0,24101.0,50.4,1.353,155889.0,130-160k,2678.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,32600.0,37610.0,2.8,5,1138023.0,71515.0,22.85,1.0,1.0,259598.0,12712.0,25238.0,1.292,2.24,116.85,53.27
395,154781,2023-05-29,29,5325,1700.0,2023-03-22,2023-06-04,1459997,9.3000002,7.0,68,2023-05-29,75.0,24.8,685199.0,16112.0,971317.0,20976.0,488680.0,366510.0,9089.0,30065.0,26.1,1.043,156989.0,130-160k,3233.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,31354.0,36137.4,2.8,5,1090869.0,67596.0,25.01,3.0,3.0,971317.0,59885.0,23966.0,1.308,2.44,106.89,49.58
396,155699,2023-06-05,31,5326,2100.0,2023-03-22,2023-06-06,2200996,14.0,7.0,75,,75.0,22.8,560409.0,12329.0,1109338.0,22325.0,1091658.0,818744.0,18667.0,40992.0,21.4,1.327,157214.0,130-160k,2928.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,54400.0,62818.0,2.6,5,1833771.0,115835.0,22.469999,2.0,2.0,1109338.0,61308.0,38603.0,1.409,2.02,110.32,51.81
397,155703,2023-06-05,35,5327,1650.0,2023-03-23,2023-06-07,869999,5.4000001,7.0,74,2023-06-05,74.0,23.8,0.0,0.0,173006.0,3384.0,696993.0,515775.0,12275.0,15659.0,43.7,1.423,161111.0,>160k,2900.0,AQUATROPICAL,AQ,VLL,V,L,L,Laboratorio,GAR,22275.0,25368.5,2.5,4,688581.0,47362.0,22.6,1.0,1.0,173006.0,9400.0,15036.0,1.481,2.13,118.52,55.74
398,154775,2023-05-29,23,5328,4000.0,2023-03-24,2023-06-02,2711993,16.200001,7.0,66,2023-05-29,69.0,23.8,615115.0,13811.0,1124842.0,23139.0,1587151.0,1095134.0,26064.0,49203.0,35.3,1.011,167407.0,>160k,3037.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,49750.0,58865.0,1.3,3,1608004.0,108458.0,23.4,3.0,3.0,1124842.0,75335.0,34445.0,1.444,2.5,101.44,46.53
399,155941,2023-06-12,37,5329,3775.0,2023-03-28,2023-06-17,1751000,9.8000002,7.0,76,,77.0,25.0,0.0,0.0,339778.0,6116.0,1411222.0,1086641.0,27166.0,33282.0,55.0,1.333,178673.0,>160k,3396.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,44350.0,51049.0,3.4,6,1264387.0,86057.0,24.299999,1.0,1.0,339778.0,17363.0,28584.0,1.552,2.16,115.54,59.55
400,155706,2023-06-05,38,5333,1925.0,2023-03-31,2023-06-07,900996,5.0999999,7.0,66,2023-06-05,79.0,23.7,0.0,0.0,208794.0,3775.0,692202.0,546840.0,12960.0,16735.0,53.9,1.286,176666.0,>160k,3281.0,AQUAGEN,AGEN,VLL,V,L,L,Laboratorio,SP,21525.0,24711.5,2.6,3,679304.0,44577.0,22.549999,1.0,1.0,208794.0,9701.0,14385.0,1.496,2.34,132.43,63.95
401,157079,2023-07-03,24,5337,4700.0,2023-04-14,2023-07-03,2416000,15.4,7.0,80,,79.0,,0.0,0.0,472011.0,6948.0,1943989.0,1535751.0,,,43.6,,156883.0,130-160k,,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,62975.0,75960.5,1.8,3,1872053.0,131115.0,23.92,1.0,1.0,472011.0,19611.0,40437.0,1.557,,106.42,51.12
402,157535,2023-07-10,39,5338,4300.0,2023-04-18,2023-07-11,1828800,12.7,7.0,83,,90.0,25.18,0.0,0.0,363441.0,6760.0,1465359.0,1318823.0,33208.0,39968.0,48.4,1.158,144000.0,130-160k,3147.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,46275.0,55176.5,1.61,6,1452584.0,96729.0,24.5,1.0,1.0,363441.0,21127.0,33444.0,1.384,2.14,91.76,43.9
403,157558,2023-07-10,74,5339,3750.0,2023-04-21,2023-07-13,1425000,11.0,7.0,80,2023-07-10,75.0,28.9,0.0,0.0,246444.0,5545.0,1178556.0,883917.0,25545.0,31090.0,48.7,1.413,129545.0,<130K,2826.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,43925.0,52489.5,3.5,3,1001347.0,86909.0,28.25,1.0,1.0,246444.0,18427.0,26871.0,1.635,2.31,98.76,49.91
408,158427,2023-07-24,44,5354,4125.0,2023-05-11,2023-07-26,2205000,14.7,7.0,74,2023-07-24,73.0,22.98,408738.0,8747.0,408738.0,8747.0,1796262.0,1311271.0,30133.0,38880.0,40.1,1.14,150000.0,130-160k,2645.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,PUNK SP,44325.0,54845.0,1.82,4,1651943.0,109563.0,21.780001,1.0,1.0,408738.0,29563.0,35824.0,1.237,2.12,100.72,40.75
414,161184,2023-08-14,33,5375,3475.0,2023-06-06,2023-08-16,1312000,9.3000002,7.0,69,2023-08-14,79.0,22.2,228739.0,5444.0,228739.0,5444.0,1083261.0,855776.0,18998.0,24442.0,53.4,1.192,141075.0,130-160k,2628.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,29132.0,35277.44,1.9,6,834657.0,61470.0,24.5,1.0,1.0,228739.0,16495.0,20289.0,1.436,2.26,95.79,45.4
416,160915,2023-08-13,30,5377,2075.0,2023-06-09,2023-08-13,1259000,9.0,6.0,65,,70.0,25.0,0.0,0.0,186135.0,3920.0,1072865.0,751006.0,18775.0,22695.0,32.9,1.086,139889.0,130-160k,2522.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,24657.0,30146.940000000002,1.8,3,845655.0,63732.0,25.0,1.0,1.0,186135.0,12072.0,20408.0,1.208,2.62,108.94,42.15
418,161740,2023-08-21,23,5379,3500.0,2023-06-09,2023-08-23,2322000,16.200001,7.0,73,2023-08-21,80.0,24.7,334942.0,8330.0,966639.0,20253.0,1355361.0,1084289.0,26782.0,47035.0,30.9,1.007,143333.0,130-160k,2903.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,47382.0,56949.44,0.0,3,1477455.0,91756.0,24.870001,3.0,3.0,966639.0,57269.0,32957.0,1.438,2.47,77.59,40.07
419,161756,2023-08-21,42,5380,8825.0,2023-06-10,2023-08-25,3408000,28.4,7.0,72,2023-08-21,83.0,23.8,0.0,0.0,1111211.0,19001.0,2296789.0,1906335.0,45371.0,64372.0,44.4,1.06,120000.0,<130K,2267.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,68232.0,82738.58,0.94,2,2757211.0,166491.0,23.5,2.0,2.0,1111211.0,46925.0,57682.0,1.183,2.29,81.42,33.37
420,161213,2023-08-14,75,5381,3785.0,2023-06-13,2023-08-16,1181000,10.5,7.0,62,2023-08-14,91.0,24.5,0.0,0.0,304392.0,5753.0,876608.0,797713.0,19544.0,25297.0,51.5,1.042,112476.0,<130K,2409.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,26347.0,31895.14,3.3,6,820874.0,62921.0,25.299999,1.0,1.0,304392.0,14840.0,18820.0,1.4,2.65,96.65,40.47
421,161179,2023-08-14,27,5382,3475.0,2023-06-14,2023-08-14,1138000,8.8000002,7.0,61,2023-08-14,72.0,22.8,0.0,0.0,129250.0,2722.0,1008750.0,726300.0,16560.0,19282.0,56.4,1.221,129318.0,<130K,2191.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,23542.0,28435.24,2.7,5,774952.0,55723.0,24.200001,1.0,1.0,129250.0,8383.0,18348.0,1.283,2.51,103.81,43.86
422,161180,2023-08-14,28,5383,2875.0,2023-06-14,2023-08-15,1028000,7.4000001,7.0,61,2023-08-14,69.0,24.5,0.0,0.0,124223.0,2559.0,903777.0,623606.0,15278.0,17837.0,55.5,1.132,138919.0,130-160k,2410.0,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,20192.0,24380.24,2.7,5,658365.0,47822.0,25.129999,1.0,1.0,124223.0,7880.0,15982.0,1.263,2.72,105.94,44.73
423,160940,2023-08-12,40,5384,1875.0,2023-06-16,2023-08-12,1643268,12.4,5.0,57,,60.0,24.61,0.0,0.0,266362.0,5535.0,1376906.0,826144.0,20331.0,25866.0,21.6,0.879,132522.0,130-160k,2086.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SANLAB,22732.0,27527.58,2.75,3,932961.0,69808.0,24.610001,1.0,1.0,266362.0,17046.0,21940.0,1.036,2.83,98.77,32.16
425,162515,2023-08-28,32,5393,4600.0,2023-06-21,2023-08-28,2044000,17.0,7.0,68,2023-08-28,75.0,,336250.0,7532.0,336250.0,7532.0,1707750.0,1280812.0,,,38.7,,120235.0,<130K,,GENOMAR,GENO,VLL,V,L,L,Laboratorio,SP,50332.0,59444.69,3.95,5,1523479.0,112149.0,24.9,1.0,1.0,336250.0,22800.0,37094.0,1.357,,97.01,43.54
430,163642,2023-09-11,25,5401,5200.0,2023-07-04,2023-09-17,1415000,12.0,7.0,69,2023-09-18,77.0,26.5,0.0,0.0,245370.0,5035.0,1169630.0,900615.0,23866.0,28901.0,61.9,1.356,117917.0,<130K,2408.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,39200.0,46103.5,2.2,6,1042183.0,100355.0,29.18,1.0,1.0,245370.0,14499.0,28286.0,1.386,2.7,121.2,47.34
432,164040,2023-09-18,24,5403,5400.0,2023-07-11,2023-09-19,1676000,15.4,7.0,69,2023-09-18,81.0,27.1,0.0,0.0,336143.0,7059.0,1339857.0,1085284.0,29411.0,36470.0,50.1,1.284,108831.0,<130K,2368.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,46825.0,53681.75,3.1,6,1245286.0,101901.0,26.25,1.0,1.0,336143.0,20777.0,30924.0,1.514,2.67,95.9,44.07
434,164081,2023-09-18,74,5408,3275.0,2023-07-18,2023-09-18,1194000,11.0,7.0,62,2023-09-18,82.0,25.3,0.0,0.0,203607.0,4516.0,990393.0,812122.0,20547.0,25063.0,42.5,1.173,108545.0,<130K,2278.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,SP,29400.0,33770.5,3.9,6,950722.0,79981.0,26.17,1.0,1.0,203607.0,13409.0,24068.0,1.222,2.68,117.27,43.11
448,165763,2023-10-09,75,5440,4025.0,2023-08-19,,1069000,10.5,7.0,51,,81.0,24.7,159576.0,3466.0,159576.0,3466.0,909424.0,736633.0,18195.0,21661.0,54.8,1.084,101810.0,<130K,2063.0,TEXCUMAR,TX,VLL,V,L,L,Laboratorio,STAR,23475.0,26489.0,2.6,2,159576.0,9738.0,21.719999,1.0,1.0,159576.0,9738.0,3466.0,6.773,3.16,18.18,43.84
